id,name,averagePricePerUnit,regularSaleVelocity,universalisUrl,amount,amountTotalPrice,costItemId,costItemAmount,costItemName
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,26822,1,Cracked Stellacrystal
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12659,1,Woodworking Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12660,1,Blacksmithing Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12661,1,Armoring Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12662,1,Goldsmithing Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12663,1,Leatherworking Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12664,1,Weaving Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12665,1,Alchemy Delineation
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,12666,1,Cooking Delineation
26727,Piety Materia VIII,169,6.04,https://universalis.app/market/26727,1,169,27,400,Allied Seal
26728,Heavens' Eye Materia VIII,781,84.36,https://universalis.app/market/26728,1,781,27,400,Allied Seal
26729,Savage Aim Materia VIII,734,122.54,https://universalis.app/market/26729,1,734,27,400,Allied Seal
26730,Savage Might Materia VIII,994,73.89,https://universalis.app/market/26730,1,994,27,400,Allied Seal
26731,Battledance Materia VIII,171,12.57,https://universalis.app/market/26731,1,171,27,400,Allied Seal
26738,Quickarm Materia VIII,211,17.64,https://universalis.app/market/26738,1,211,27,400,Allied Seal
26739,Quicktongue Materia VIII,1091,34.07,https://universalis.app/market/26739,1,1091,27,400,Allied Seal
25186,Piety Materia VII,233,30.07,https://universalis.app/market/25186,1,233,27,400,Allied Seal
25187,Heavens' Eye Materia VII,210,39.25,https://universalis.app/market/25187,1,210,27,400,Allied Seal
25188,Savage Aim Materia VII,214,94.79,https://universalis.app/market/25188,1,214,27,400,Allied Seal
25189,Savage Might Materia VII,210,74.25,https://universalis.app/market/25189,1,210,27,400,Allied Seal
25190,Battledance Materia VII,155,23.89,https://universalis.app/market/25190,1,155,27,400,Allied Seal
25197,Quickarm Materia VII,196,51.57,https://universalis.app/market/25197,1,196,27,400,Allied Seal
25198,Quicktongue Materia VII,139,32.75,https://universalis.app/market/25198,1,139,27,400,Allied Seal
6996,Prismatic Heart (Left),49,10.57,https://universalis.app/market/6996,10,490,28650,1,Valentione's Day Chocolate
6997,Prismatic Heart (Right),39,4.04,https://universalis.app/market/6997,10,390,28650,1,Valentione's Day Chocolate
7809,Magicked Prism (Sunshine),99,21.21,https://universalis.app/market/7809,10,990,28649,1,Certificate of Good Cheer
7810,Magicked Prism (Stardust),98,14.18,https://universalis.app/market/7810,10,980,28649,1,Certificate of Good Cheer
4680,Zoni,10,0.96,https://universalis.app/market/4680,10,100,28651,1,Heavensturn of the Ox Ticket
4680,Zoni,10,0.96,https://universalis.app/market/4680,10,100,28651,1,Heavensturn of the Ox Ticket
4680,Zoni,10,0.96,https://universalis.app/market/4680,10,100,28651,1,Heavensturn of the Ox Ticket
12931,Purified Coke,261,1.86,https://universalis.app/market/12931,10,2610,13630,1,Brass Sky Pirate Spoil
12932,Raziqcoat,158,6.75,https://universalis.app/market/12932,10,1580,13630,1,Brass Sky Pirate Spoil
12933,Dryad Sap,1387,11.07,https://universalis.app/market/12933,10,13870,13630,1,Brass Sky Pirate Spoil
12935,Odorless Animal Fat,181,0.46,https://universalis.app/market/12935,10,1810,13630,1,Brass Sky Pirate Spoil
12633,Skyspring Water,101,0.36,https://universalis.app/market/12633,10,1010,13630,1,Brass Sky Pirate Spoil
12562,Archaeornis Leather,2041,40.61,https://universalis.app/market/12562,10,20410,13630,1,Brass Sky Pirate Spoil
12563,Wyvern Leather,1887,27.5,https://universalis.app/market/12563,10,18870,13630,1,Brass Sky Pirate Spoil
12564,Dhalmel Leather,2215,54.86,https://universalis.app/market/12564,8,17720,13630,1,Brass Sky Pirate Spoil
12565,Dragon Leather,1216,41.71,https://universalis.app/market/12565,8,9728,13630,1,Brass Sky Pirate Spoil
12566,Amphiptere Leather,547,41.57,https://universalis.app/market/12566,8,4376,13630,1,Brass Sky Pirate Spoil
14147,Eikon Mythrite,136,107.5,https://universalis.app/market/14147,4,544,13630,1,Brass Sky Pirate Spoil
14150,Eikon Metal,67,19.32,https://universalis.app/market/14150,4,268,13630,1,Brass Sky Pirate Spoil
14153,Eikon Fiber,103,26.64,https://universalis.app/market/14153,4,412,13630,1,Brass Sky Pirate Spoil
14156,Eikon Hide,79,27.5,https://universalis.app/market/14156,4,316,13630,1,Brass Sky Pirate Spoil
14164,Gobcraft Resin,83,23.04,https://universalis.app/market/14164,4,332,13630,1,Brass Sky Pirate Spoil
16728,Scintillant Nugget,39,3.21,https://universalis.app/market/16728,2,78,13630,1,Brass Sky Pirate Spoil
16731,Goblacquer,66,5.46,https://universalis.app/market/16731,2,132,13630,1,Brass Sky Pirate Spoil
16732,Goblinol,44,0.11,https://universalis.app/market/16732,2,88,13630,1,Brass Sky Pirate Spoil
12225,Deep-red Crystal,244,13.29,https://universalis.app/market/12225,9,2196,13630,1,Brass Sky Pirate Spoil
12226,Deep-red Cluster,3018,49.11,https://universalis.app/market/12226,6,18108,13630,1,Brass Sky Pirate Spoil
12227,Deep-green Crystal,2199,2.18,https://universalis.app/market/12227,9,19791,13630,1,Brass Sky Pirate Spoil
12228,Deep-green Cluster,749,21.21,https://universalis.app/market/12228,6,4494,13630,1,Brass Sky Pirate Spoil
12229,Deep-blue Crystal,108,5.5,https://universalis.app/market/12229,9,972,13630,1,Brass Sky Pirate Spoil
12230,Deep-blue Cluster,87,3.64,https://universalis.app/market/12230,6,522,13630,1,Brass Sky Pirate Spoil
13745,Dinosaur Leather,1785,6.93,https://universalis.app/market/13745,1,1785,13631,3,Steel Sky Pirate Spoil
13744,Wind Silk,5564,1.93,https://universalis.app/market/13744,1,5564,13631,3,Steel Sky Pirate Spoil
12518,Mythrite Nugget,1431,104.54,https://universalis.app/market/12518,9,12879,13631,1,Steel Sky Pirate Spoil
12520,Hardsilver Nugget,878,101.36,https://universalis.app/market/12520,6,5268,13631,1,Steel Sky Pirate Spoil
12524,Titanium Nugget,1078,173.39,https://universalis.app/market/12524,6,6468,13631,1,Steel Sky Pirate Spoil
12522,Aurum Regis Nugget,1599,68.96,https://universalis.app/market/12522,3,4797,13631,1,Steel Sky Pirate Spoil
12526,Adamantite Nugget,2079,49.46,https://universalis.app/market/12526,3,6237,13631,1,Steel Sky Pirate Spoil
12588,Rainbow Cloth,1007,51.61,https://universalis.app/market/12588,9,9063,13631,1,Steel Sky Pirate Spoil
12590,Ramie Cloth,2493,31.07,https://universalis.app/market/12590,6,14958,13631,1,Steel Sky Pirate Spoil
12604,Holy Water,1107,92.71,https://universalis.app/market/12604,9,9963,13631,1,Steel Sky Pirate Spoil
12605,Hallowed Water,899,39.04,https://universalis.app/market/12605,6,5394,13631,1,Steel Sky Pirate Spoil
12607,Growth Formula Epsilon,5012,9.5,https://universalis.app/market/12607,6,30072,13631,1,Steel Sky Pirate Spoil
12608,Growth Formula Zeta,1436,6.29,https://universalis.app/market/12608,3,4308,13631,1,Steel Sky Pirate Spoil
5366,Cedar Lumber,1278,105.36,https://universalis.app/market/5366,9,11502,13631,1,Steel Sky Pirate Spoil
12581,Dark Chestnut Lumber,1500,66.79,https://universalis.app/market/12581,6,9000,13631,1,Steel Sky Pirate Spoil
12583,Birch Lumber,1049,71.46,https://universalis.app/market/12583,3,3147,13631,1,Steel Sky Pirate Spoil
12711,Brute Leech,360,91.18,https://universalis.app/market/12711,33,11880,13631,1,Steel Sky Pirate Spoil
12712,Giant Crane Fly,674,112.21,https://universalis.app/market/12712,33,22242,13631,1,Steel Sky Pirate Spoil
12708,Red Balloon,35,22.43,https://universalis.app/market/12708,99,3465,13631,1,Steel Sky Pirate Spoil
12709,Magma Worm,54,22.71,https://universalis.app/market/12709,99,5346,13631,1,Steel Sky Pirate Spoil
12225,Deep-red Crystal,244,13.29,https://universalis.app/market/12225,6,1464,13631,1,Steel Sky Pirate Spoil
12226,Deep-red Cluster,3018,49.11,https://universalis.app/market/12226,3,9054,13631,1,Steel Sky Pirate Spoil
12227,Deep-green Crystal,2199,2.18,https://universalis.app/market/12227,6,13194,13631,1,Steel Sky Pirate Spoil
12228,Deep-green Cluster,749,21.21,https://universalis.app/market/12228,3,2247,13631,1,Steel Sky Pirate Spoil
12229,Deep-blue Crystal,108,5.5,https://universalis.app/market/12229,6,648,13631,1,Steel Sky Pirate Spoil
12230,Deep-blue Cluster,87,3.64,https://universalis.app/market/12230,3,261,13631,1,Steel Sky Pirate Spoil
26727,Piety Materia VIII,169,6.04,https://universalis.app/market/26727,1,169,28186,6,Fae Fancy
26728,Heavens' Eye Materia VIII,781,84.36,https://universalis.app/market/26728,1,781,28186,6,Fae Fancy
26729,Savage Aim Materia VIII,734,122.54,https://universalis.app/market/26729,1,734,28186,6,Fae Fancy
26730,Savage Might Materia VIII,994,73.89,https://universalis.app/market/26730,1,994,28186,6,Fae Fancy
26731,Battledance Materia VIII,171,12.57,https://universalis.app/market/26731,1,171,28186,6,Fae Fancy
26738,Quickarm Materia VIII,211,17.64,https://universalis.app/market/26738,1,211,28186,6,Fae Fancy
26739,Quicktongue Materia VIII,1091,34.07,https://universalis.app/market/26739,1,1091,28186,6,Fae Fancy
25186,Piety Materia VII,233,30.07,https://universalis.app/market/25186,1,233,28186,3,Fae Fancy
25187,Heavens' Eye Materia VII,210,39.25,https://universalis.app/market/25187,1,210,28186,3,Fae Fancy
25188,Savage Aim Materia VII,214,94.79,https://universalis.app/market/25188,1,214,28186,3,Fae Fancy
25189,Savage Might Materia VII,210,74.25,https://universalis.app/market/25189,1,210,28186,3,Fae Fancy
25190,Battledance Materia VII,155,23.89,https://universalis.app/market/25190,1,155,28186,3,Fae Fancy
25197,Quickarm Materia VII,196,51.57,https://universalis.app/market/25197,1,196,28186,3,Fae Fancy
25198,Quicktongue Materia VII,139,32.75,https://universalis.app/market/25198,1,139,28186,3,Fae Fancy
28917,Ufiti Horn,760064,1.18,https://universalis.app/market/28917,1,760064,28063,8400,Skybuilders' Scrip
28125,Albino Karakul Horn,907657,0.64,https://universalis.app/market/28125,1,907657,28063,8400,Skybuilders' Scrip
28612,Ballroom Etiquette - The Winsome Wallflower,393368,2.5,https://universalis.app/market/28612,1,393368,28063,1800,Skybuilders' Scrip
30111,Ballroom Etiquette - Intelligent Impressions,356332,1.57,https://universalis.app/market/30111,1,356332,28063,1800,Skybuilders' Scrip
30112,Ballroom Etiquette - Emphatic Elucidation,351036,1.04,https://universalis.app/market/30112,1,351036,28063,1800,Skybuilders' Scrip
30113,Modern Aesthetics - Controlled Chaos,297961,1,https://universalis.app/market/30113,1,297961,28063,1800,Skybuilders' Scrip
28615,Modern Aesthetics - Modern Legend,387392,1.71,https://universalis.app/market/28615,1,387392,28063,1800,Skybuilders' Scrip
28622,Miniature White Knight,224196,0.5,https://universalis.app/market/28622,1,224196,28063,1200,Skybuilders' Scrip
28628,Cerberpup,244393,0.57,https://universalis.app/market/28628,1,244393,28063,1200,Skybuilders' Scrip
13279,Hunting Hawk,13322,1.93,https://universalis.app/market/13279,1,13322,28063,800,Skybuilders' Scrip
15441,Baby Brachiosaur,12676,2,https://universalis.app/market/15441,1,12676,28063,800,Skybuilders' Scrip
13275,Paissa Brat,7049,1.93,https://universalis.app/market/13275,1,7049,28063,800,Skybuilders' Scrip
29403,Machinist Barding,271373,0.32,https://universalis.app/market/29403,1,271373,28063,1200,Skybuilders' Scrip
30269,Parasol,332738,1.25,https://universalis.app/market/30269,1,332738,28063,1800,Skybuilders' Scrip
30862,Megalotragus Horn,602117,0.86,https://universalis.app/market/30862,1,602117,28063,8400,Skybuilders' Scrip
31401,Ballroom Etiquette - Uncouth Congratulations,299801,4,https://universalis.app/market/31401,1,299801,28063,1800,Skybuilders' Scrip
31406,Modern Aesthetics - Saintly Style,385167,0.64,https://universalis.app/market/31406,1,385167,28063,1800,Skybuilders' Scrip
31325,Cheerful Checkered Parasol,220500,0.11,https://universalis.app/market/31325,1,220500,28063,1800,Skybuilders' Scrip
30110,Ballroom Etiquette - Well Bread,245380,0.93,https://universalis.app/market/30110,1,245380,28063,900,Skybuilders' Scrip
30270,Sky Blue Parasol,172090,1.61,https://universalis.app/market/30270,1,172090,28063,900,Skybuilders' Scrip
30259,Paradise Found Orchestrion Roll,70150,0.07,https://universalis.app/market/30259,1,70150,28063,600,Skybuilders' Scrip
30260,Fealty Orchestrion Roll,91766,0.14,https://universalis.app/market/30260,1,91766,28063,600,Skybuilders' Scrip
30261,Stone and Steel Orchestrion Roll,107988,0.07,https://universalis.app/market/30261,1,107988,28063,600,Skybuilders' Scrip
30267,Order Yet Undeciphered Orchestrion Roll,10000,0.07,https://universalis.app/market/30267,1,10000,28063,600,Skybuilders' Scrip
32841,Big Shell Whistle,332202,3.64,https://universalis.app/market/32841,1,332202,28063,8400,Skybuilders' Scrip
32829,"Ballroom Etiquette - Next, Godliness",276836,6,https://universalis.app/market/32829,1,276836,28063,1800,Skybuilders' Scrip
32826,Ballroom Etiquette - Concealing Meals,694008,0.86,https://universalis.app/market/32826,1,694008,28063,1800,Skybuilders' Scrip
33039,Pastoral Dot Parasol,515961,0.18,https://universalis.app/market/33039,1,515961,28063,1800,Skybuilders' Scrip
31324,Calming Checkered Parasol,197989,0.11,https://universalis.app/market/31324,1,197989,28063,900,Skybuilders' Scrip
33847,What Is Love? Orchestrion Roll,440000,0.07,https://universalis.app/market/33847,1,440000,28063,1200,Skybuilders' Scrip
33674,Antelope Doe Horn,794988,0.54,https://universalis.app/market/33674,1,794988,28063,8400,Skybuilders' Scrip
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,28187,9,Qitari Compliment
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,28187,9,Qitari Compliment
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,28187,9,Qitari Compliment
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,28187,3,Qitari Compliment
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,28187,3,Qitari Compliment
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,28187,3,Qitari Compliment
30246,Aged Oak Log,12996,0.79,https://universalis.app/market/30246,1,12996,28187,5,Qitari Compliment
27737,Chalicotherium Skin,250,4.86,https://universalis.app/market/27737,1,250,28,5,Allagan Tomestone of Poetics
27695,Multifaceted Varnish,24,13.39,https://universalis.app/market/27695,1,24,28,5,Allagan Tomestone of Poetics
27718,Multifaceted Abrasive,240,45.82,https://universalis.app/market/27718,1,240,28,5,Allagan Tomestone of Poetics
27719,Multifaceted Resin,229,79.39,https://universalis.app/market/27719,1,229,28,5,Allagan Tomestone of Poetics
27744,Multifaceted Alumen,68,6.86,https://universalis.app/market/27744,1,68,28,5,Allagan Tomestone of Poetics
27762,Multifaceted Cotton Cloth,61,16.29,https://universalis.app/market/27762,1,61,28,5,Allagan Tomestone of Poetics
27796,Multifaceted Alchemic,217,52.14,https://universalis.app/market/27796,1,217,28,5,Allagan Tomestone of Poetics
29969,Dwarven Chromite,149,14.14,https://universalis.app/market/29969,1,149,28,10,Allagan Tomestone of Poetics
29971,Workbench Resin,80,4.43,https://universalis.app/market/29971,1,80,28,10,Allagan Tomestone of Poetics
29973,Tempest Adhesive,209,13.11,https://universalis.app/market/29973,1,209,28,10,Allagan Tomestone of Poetics
29975,Caprice Fleece,314,14.21,https://universalis.app/market/29975,1,314,28,10,Allagan Tomestone of Poetics
29977,Megalania Skin,351,11.39,https://universalis.app/market/29977,1,351,28,10,Allagan Tomestone of Poetics
29979,Dried Hi-Ether,35,18.71,https://universalis.app/market/29979,1,35,28,10,Allagan Tomestone of Poetics
32944,Horsetail,68,3.75,https://universalis.app/market/32944,1,68,28,20,Allagan Tomestone of Poetics
32945,Aluminum Ore,7,11.25,https://universalis.app/market/32945,1,7,28,20,Allagan Tomestone of Poetics
32946,Workbench Refining Sand,82,16.82,https://universalis.app/market/32946,1,82,28,20,Allagan Tomestone of Poetics
32947,Gardenia Fruit,156,20.89,https://universalis.app/market/32947,1,156,28,20,Allagan Tomestone of Poetics
32948,Thylacoleo Skin,13,11.32,https://universalis.app/market/32948,1,13,28,20,Allagan Tomestone of Poetics
32949,Spirit Extract,42,25.46,https://universalis.app/market/32949,1,42,28,20,Allagan Tomestone of Poetics
30884,Forgotten Fragment of Caution,2598,13.57,https://universalis.app/market/30884,5,12990,31135,1,Bozjan Cluster
30887,Forgotten Fragment of Ingenuity,3982,27.36,https://universalis.app/market/30887,4,15928,31135,1,Bozjan Cluster
31407,Modern Aesthetics - Wind Caller,1323992,0.93,https://universalis.app/market/31407,1,1323992,31135,150,Bozjan Cluster
31402,Ballroom Etiquette - Pointed Misgivings,349726,4.82,https://universalis.app/market/31402,1,349726,31135,50,Bozjan Cluster
30102,Construct 14 Identification Key,1745430,0.79,https://universalis.app/market/30102,1,1745430,31135,180,Bozjan Cluster
31666,Discord: Imperial (Zodiac Age Version) Orchestrion Roll,498900,0.07,https://universalis.app/market/31666,1,498900,31135,25,Bozjan Cluster
